date,txCount,marketcap,price,exchangeVolume,generatedCoins,fees,activeAddresses,medianTxValue,medianFee,averageDifficulty,paymentCount,blockSize,blockCount
2018-02-25,54071,3861959233.35402,7.84,159452992,23278.75,31.8132190300361,30948,38.612928609216,0.00042,179317538626283,46787,9780791,5802
2018-02-26,51721,3690238319.42073,7.84,159584000,23555,29.8419653737671,27558,36.9939777737822,0.00042,177259537068117,42460,9487204,5872
2018-02-27,58900,3629888813.05159,7.81,159911000,23383,32.4763186348867,33550,36.2940357735301,0.00042,173879336960918,50068,10283696,5829
2018-02-28,53549,3607339241.67409,7.76,160265628,23403,29.5724900759537,28537,36.1683581153836,0.00042,171872244577168,45405,9706864,5834
2018-03-01,62967,3371320213.46682,7.76,160819000,23574,36.1112181362327,34440,33.8844184844,0.00042,174223969990006,54575,10809052,5876
2018-03-02,59417,3382580608.66916,7.75,161372992,23338.75,34.8165423760404,31404,34.021566675,0.00042,169437547405840,51239,10345368,5818
2018-03-03,74191,3087080524.85749,7.71,161376000,23159.75,41.7950451879537,42790,32.1067662516357,0.00042,162559405032700,65757,12006561,5771
2018-03-04,88610,2923849792.44594,7.71,162458828,23334.5,50.9448059341202,50117,37.0409991336,0.00042,157725851256434,79946,13672447,5815
2018-03-05,101933,2974475641.78279,7.68,162636599,23261.25,287.117722420048,61509,122.285264315587,0.00042,156513671056171,90030,15262555,5797
2018-03-06,49526,2691704850.26414,7.68,162748992,22038,39.4643569066372,28025,27.0562941586345,0.00042,155165575283764,40495,9059368,5491
2018-03-07,46434,2514486063.72152,7.67,162975000,22658.75,29.9444273844895,24599,25.1685515365308,0.00042,148893980408296,37903,8764174,5647
2018-03-08,42962,2227083542.92854,7.66,164022000,22694.25,24.3749744761874,22268,22.2888509657925,0.00042,151564530363028,35661,8358898,5656
2018-03-09,45245,2279553421.4613,7.65,164247000,21869,59.1955313396028,25571,22.8821572060961,0.00042,146390605771412,37593,8452423,5452
2018-03-10,42836,2260617085.84792,7.57,164312000,22385,134.5240100791,21418,22.5818054846824,0.00042,144047651192909,34608,8265559,5580
2018-03-11,39503,2096768177.68304,7.55,164426000,22274,148.567730349579,18763,20.9487081151267,0.00042,139846916581077,31877,7882135,5551
2018-03-12,36495,2166907368.25756,7.47,164662002,22378.25,117.28990705912,19666,21.6203613290561,0.00042,144157567831880,31469,7579218,5577
2018-03-13,43808,2056356911.57229,7.46,165314927,22391.5,134.739279403531,21931,20.550372574156,0.00042,140822779874888,34512,8418502,5580
2018-03-14,47208,2005351635.06122,7.45,165477000,22317.25,84.0091664164194,24328,20.1048186626115,0.00042,142379204746876,38949,8777902,5562
2018-03-15,42917,1728400556.4541,7.41,165776000,22159.75,26.6437000244441,20964,17.274874351565,0.00042,141681671153645,34877,8269741,5523
2018-03-16,38163,1859771666.70416,7.41,165889423,22648.75,21.3442912301746,18380,18.5530296263652,0.00042,140629540758033,31027,7788711,5644
2018-03-17,38236,1786041551.88235,7.39,165899008,22297.5,21.4992025582091,18369,17.8028632367519,0.00042,140434560461316,30487,7738693,5559
2018-03-18,36963,1634424518.98451,7.3,166312992,22601.5,18.0395378335436,19099,16.2969633020231,0.00042,144379100003420,32025,7646087,5634
2018-03-19,43745,1701892998.60458,7.3,166820000,22722.25,27.3918662676964,20656,16.9682345183838,0.00042,146889338803475,34109,8448594,5663
2018-03-20,42452,1973297360.16724,7.29,167338000,22935.75,26.9713661838804,20828,19.678138448282,0.00042,159836578452122,34971,8411555,5716
2018-03-21,41160,2042406899.30556,7.28,167476883,22383.75,23.4859152286512,20165,20.33342760005,0.00042,160106221809461,33425,8105099,5578
2018-03-22,39834,1992415568.56075,7.22,167522000,22795,21.9921703151757,18990,19.8242153968447,0.00042,158130622766238,32333,7994247,5682
2018-03-23,50326,1982898275.43592,7.2,167916000,22021.75,77.3100003930048,18819,13.7998507487906,0.0004216,163390246532582,31952,16674860,5489
2018-03-24,38672,1926944326.46054,7.17,168330000,21017.75,20.9811803191136,18750,19.1614249874026,0.00042,166858712351443,31434,7596222,5240
2018-03-25,36555,1850814112.04975,7.11,168459035,20963.75,19.8796637523471,17803,18.3947754041759,0.00042,165721634443015,29612,7375741,5226
2018-03-26,42994,1823398838.68325,7.09,168594000,21392.75,22.7849211476146,21991,18.1495101253725,0.00042,166928617990670,35422,8137426,5333
2018-03-27,37102,1660965624.98052,7.04,169216992,21061.5,20.6748540386214,17646,16.5121855193131,0.00042,162925475585479,29808,7418688,5250
2018-03-28,36378,1599820493.74286,6.99,169218000,21036.25,19.7960199346336,17481,15.8967482848552,0.00042,165631551437302,29372,7317330,5245
2018-03-29,42779,1624024275.45572,6.95,169241000,21388.75,22.57951335347,23287,16.1784501162985,0.00042,164778347728524,35720,8109828,5329
2018-03-30,35963,1476680082.46282,6.94,169260000,21108.5,19.969944044552,17773,14.672329248173,0.00042,168895659950315,29071,7287204,5262
2018-03-31,34812,1452483644.5929,6.83,169331008,21154,19.2675831356814,16533,14.4264826954431,0.00042,161325118581122,27884,7159831,5274
2018-04-01,34321,1453549591.53829,6.72,169832000,21079.5,18.7276602857814,16806,14.4428912739878,0.00042,163994616788748,27412,7078508,5255
2018-04-02,36297,1374327456.21656,6.67,170618977,20947.75,19.9457181946529,17408,13.6505351008435,0.00042,160495132995367,29231,7311019,5221
2018-04-03,39872,1429735735.20317,6.66,170788992,21218.5,21.2474683420213,19156,14.1872816832705,0.00042,161883021103394,32432,7753571,5290
2018-04-04,36269,1526932641.69501,6.64,171500000,21236.25,21.4372421030725,17182,15.1531887730834,0.00042,164313192989741,29408,7331859,5295
2018-04-05,39359,1378041692.52551,6.62,171606000,20984.25,20.6538276159186,19604,13.6855770401408,0.00042,167490484639742,32429,7647182,5231
2018-04-06,34332,1382799002.59087,6.57,172036529,21546,19.6627655447688,16183,13.71677784535,0.00042,170906873229985,27693,7158589,5371
2018-04-07,34373,1328494437.25687,6.54,172103008,21285.5,18.1094217312355,16161,13.1750393605637,0.00042,168757738323730,27848,7101575,5307
2018-04-08,35281,1361068864.56162,6.49,172275008,21087.75,18.9169603791875,16254,13.4940226338947,0.00042,167436508998925,28509,7181966,5258
2018-04-09,35632,1429313215.40719,6.48,172594000,20883.25,19.4285988845298,16712,14.1687869389438,0.00042,159298024526137,28974,7217053,5207
2018-04-10,34534,1380096673,6.44,173345000,20926.5,19.9348143980499,16487,13.6789904862335,0.00042,157882624774464,27784,7135772,5219
2018-04-11,40073,1384527574.26388,6.43,173389000,20236,21.7851829837589,21811,13.7528076969801,0.00042,164648781968923,33391,7611730,5047
2018-04-12,36744,1472064827.77489,6.39,173647008,18875.75,20.8631572606935,17607,14.6082776059386,0.00042,173007377582409,29872,7044179,4708
2018-04-13,35766,1624265447.47341,6.37,173760992,18743,20.5533273928251,17621,16.1114415066564,0.00042,166751254428628,29036,6921038,4674
2018-04-14,33398,1575601948.43258,6.34,175735000,18606.5,18.9629787493661,16484,15.607728998798,0.00042,168151481788117,27366,6649701,4642
2018-04-15,34331,1627209882.24,6.34,175910000,18646,19.4802952865163,16506,16.1317673088,0.00042,163675656713017,27926,6753222,4652
2018-04-16,36122,1693127049.33251,6.33,175932000,18760.75,23.3045671422657,17799,16.7798753394702,0.00042,165311517491254,29170,7372894,4679
2018-04-17,34949,1636028301.7598,6.31,176440582,18681.75,21.4655228231094,17006,16.2103737316397,0.00042,165659944505499,28134,7030741,4659
2018-04-18,35180,1627752005.8025,6.29,177159000,18587.5,20.8467123255893,17402,16.1423214133635,0.00042,166643850284799,28558,6848258,4637
2018-04-19,36314,1785640867.08651,6.29,177641000,18985.75,22.7450496989835,17689,17.6901475393714,0.00042,165441899677812,29238,7292536,4735
2018-04-20,34939,1865227404.28717,6.24,177693000,18489.25,20.5654238852677,17571,18.4893947348592,0.00042,164196669399638,28204,6907612,4611
2018-04-21,36146,1995235924.51043,6.24,178167008,18741,19.9906639613297,17643,19.782623933378,0.00042,163196576067945,28506,6951393,4675
2018-04-22,34883,1890517713.63385,6.23,178224992,18315.25,20.0841350390095,16541,18.7291481776784,0.00042,159914756565190,26842,6810414,4569
2018-04-23,38373,1902176447.53955,6.21,178296000,18327.5,21.5703696019993,18674,18.8540051407894,0.00042,154513096225813,29776,7163814,4571
2018-04-24,51463,2075583759.99281,6.19,178787008,18415.75,28.8987597267478,19587,20.4853920419002,0.00042,157234473064044,42647,9330340,4594
2018-04-25,37668,2241001469.54629,6.17,178803000,18381.75,21.3104415957641,17415,22.2210999275738,0.00042,154326719391051,28759,7090422,4585
2018-04-26,36726,1886085042.73504,6.09,179080992,18261.75,18.6604308340613,16950,18.6824771159889,0.00042,154050390499086,27940,6980782,4556
2018-04-27,35200,2130247404.80204,6.08,179172000,18520,16.1597052977443,17033,21.0980823255772,0.00042,156730943922969,27508,6776895,4619
2018-04-28,32521,2086261379.7179,6.07,179260992,18349.75,12.5774030092631,16404,20.6407042397234,0.00042,153892081359738,27280,6431075,4577
2018-04-29,33066,2203437706.09803,6,181039008,18353,13.8353427975399,16978,21.7770578865483,0.00042,153758675809314,27554,6517606,4577
2018-04-30,35683,2215635041.54613,5.95,182031000,18416.75,17.0713215961873,17369,21.9116410968,0.00042,153560257645011,27923,7000936,4594
2018-05-01,32626,2218580250.36237,5.94,182146000,18484,14.0104962314026,15685,21.9193441584714,0.00042,151788488243129,26270,6481276,4611
2018-05-02,35454,2188153333.38071,5.93,182310818,18316,16.0276509514325,16828,21.5918873378871,0.00042,156191666508055,29054,7002110,4568
2018-05-03,33775,2196576667.74341,5.92,182373000,16330.25,20.1372499512175,17579,21.7230775305544,0.00042,175635938838012,27352,6390511,4073
2018-05-04,30485,2306592215.3,5.9,182403471,15510.5,13.9128003518311,15571,22.7865967252194,0.00042,178102133173357,24671,5842120,3870
2018-05-05,28537,2271702412.93014,5.84,182630934,15686.75,12.4086712215615,14670,22.4249247326346,0.00042,176357190633889,23063,5595458,3914
2018-05-06,36718,2309909638.57459,5.83,182638030,15441.25,16.6882479113334,17707,22.7913236115,0.00042,177048619252412,30628,6520351,3851
2018-05-07,34481,2584826416.48054,5.83,182720992,15472,15.6958403968772,18174,25.4993143973669,0.00042,176943835141873,28088,6264632,3861
2018-05-08,29857,2402315027.88829,5.82,183283000,15438.5,13.8921812334252,15214,23.7262845812392,0.00042,175877376570274,23999,5701492,3852
2018-05-09,39233,2278670174.44558,5.79,183446354,15089,18.1479071603649,22916,22.6703941667272,0.00042,168720327780596,33462,6701758,3765
2018-05-10,31474,2186331794.24316,5.76,183730901,15323.25,14.7063305463525,15974,21.6021524469644,0.00042,170364393395423,25916,5897903,3823
2018-05-11,34160,2009868471.69543,5.74,184083008,15209.5,16.2751868047138,16710,19.9100816803597,0.00042,165742432501629,28100,6168121,3796
2018-05-12,29600,1808344681.45289,5.73,184862000,15295,15.7946938814386,14316,17.8428000885779,0.00042,168829984129484,23796,5828931,3816
2018-05-13,32637,1841932464.76241,5.69,184935000,15263.25,27.4771297693931,15162,18.1361937780057,0.00042,168681949531820,24478,6014193,3809
2018-05-14,32393,1911220793.80522,5.67,185368000,15257.75,22.1323827691535,14882,18.8264484055801,0.00042,167986691293746,27376,7487542,3807
2018-05-15,36244,1908191065.8379,5.64,185561611,14752.25,18.8579265648642,15458,18.7691485645025,0.00042,161371740150478,30337,6843990,3681
2018-05-16,36529,1851420942.17342,5.6,185806940,15172.75,22.6701391027318,18924,18.2094672784834,0.00042,160088591149708,29726,6544803,3785
2018-05-17,33619,1806573377.23944,5.59,185846834,14872.5,19.4946022424337,16145,17.7797549467585,0.00042,160233584408903,27298,6069627,3712
2018-05-18,30728,1722221515.77833,5.57,186210000,14852,19.324634788254,14140,16.9518724966147,0.00042,159218822167473,24218,6473981,3702
2018-05-19,27841,1831795106.44068,5.57,186523008,14865.5,13.5860777410837,13777,18.0291485463205,0.00042,153312229450095,22303,5515866,3699
2018-05-20,25527,1801068603.37004,5.52,187200992,14877.75,13.1385360182686,12631,17.7347792952116,0.000252,156994933661392,20081,5223674,3706
2018-05-21,28162,1851489328.75962,5.52,187331020,14694.75,16.3539970829698,13868,18.21752156095,0.00042,153753358059966,22169,5611779,3663
2018-05-22,30385,1799789576.06315,5.51,187637000,14608.25,16.3612146882081,14842,17.694054716,0.00042,153513109826571,24897,5806518,3640
2018-05-23,29555,1680508841.03679,5.5,187788992,14800.75,17.1983012253399,14613,16.5239941757604,0.00042,152661202984602,23546,5963959,3689
2018-05-24,29582,1518211638.33609,5.46,187814628,14478,18.9768511308502,15490,14.9165028188925,0.00042,148498287400741,21213,6502364,3607
2018-05-25,25817,1601872960.73469,5.44,189408000,14100.75,12.7383253010539,12936,15.7576318010754,0.00042,145360921777582,20065,5126665,3512
2018-05-26,23612,1548783926.03279,5.44,189562996,14728.5,9.72860623381889,11614,15.2293901954507,0.0001680042,146009470926507,18378,4904630,3670
2018-05-27,23400,1555390869.47929,5.44,189564992,14375.5,9.5111462282298,11889,15.2957466422173,0.000156265,144615108579663,19129,4834388,3583
2018-05-28,26302,1548957657.22222,5.43,189888273,14312.75,12.1585647992175,12879,15.2267349582914,0.00042,143860685583088,20681,5201849,3566
2018-05-29,26251,1478991971.26675,5.4,190000000,15467.25,12.0953053009099,13038,14.5271165798344,0.00021,144548933750560,22021,5573217,3853
2018-05-30,30328,1560730276.47303,5.36,190323995,24877,22.1301408443352,13926,15.3245247335257,2.31E-05,115897467662694,24815,9069240,6199
2018-05-31,29856,1552346103.06728,5.32,190517000,24404.5,14.9315376712262,14576,15.2498246861956,2.31E-05,121412916128787,25356,7720623,6082
2018-06-01,30085,1564092660.85438,5.32,190710000,23944,13.3354208879804,14463,15.3751740264141,2.31E-05,111741574209791,25571,7604625,5967
2018-06-02,31212,1581120193.58407,5.32,191951000,24470,11.5000932399585,14571,15.5285938947259,2.31E-05,110303997404382,26298,7537412,6098
2018-06-03,42630,1613002990.19631,5.32,192363000,24254,52.2672850625824,15037,7.96480153040882,0.00042,109423740900568,27644,15516946,6041
2018-06-04,35836,1658255753.03677,5.25,192486916,24731,13.8384772450042,15872,16.2727780287589,2.31E-05,107176848629111,30201,8222067,6162
2018-06-05,34544,1554839902.72505,5.22,193015008,24039.75,12.1515185024698,15474,15.2498288165733,2.31E-05,107926318792480,29534,7999115,5993
2018-06-06,36167,1587445778.57377,5.2,193022630,24533.25,13.6492137983113,15789,15.578107247,2.31E-05,104957873574838,29818,8217262,6111
2018-06-07,36960,1560376225.88852,5.17,193196000,24311.5,14.6540189363331,15684,15.2988835219072,2.31E-05,105542358463693,31299,8561000,6059
2018-06-08,36973,1557608497.0636,5.15,194378000,24670.25,14.6390612724586,15968,15.2728210651132,2.31E-05,106329759958218,30798,8449090,6150
2018-06-09,36498,1576273757.85158,5.13,194460992,24472.25,13.5808889713311,15506,15.4519337956362,2.31E-05,109289897166997,30477,8326600,6101
2018-06-10,38752,1546890560.01582,5.09,195087000,24312.75,13.6165849011092,15691,15.1685668238372,2.31E-05,109734371032777,32378,8384773,6063
2018-06-11,39633,1290852378.86146,5.05,195188000,24412.75,27.6427193258294,16309,12.648952578,2.31E-05,104563446623951,32865,10758296,6088
2018-06-12,56456,1322078761.98384,5.01,195638000,25595,28.9687020328637,28504,12.9662292030148,0.00042,126456595746067,47320,11063867,6381
2018-06-13,42845,1520844687.80259,4.99,196326000,24149,20.3327895246252,18276,14.8850763956,2.31E-05,127428323995561,34007,9231649,6020
2018-06-14,39939,1423991009.34282,4.98,196340000,23670.75,2526.83524706729,17431,13.9373991873021,2.31E-05,123798889309489,32211,8849037,5902
2018-06-15,38645,1440830628.74245,4.95,196468772,24711.5,17.3404147144549,16226,14.0952152069465,2.31E-05,115208897002742,31282,8783215,6163
2018-06-16,38199,1420704530.46451,4.94,197004000,24967.75,16.757721818596,15590,13.893521896,2.31E-05,123198195017996,30923,8762434,6227
2018-06-17,40491,1481705846.66225,4.92,197076000,24278.5,18.0290190850375,17776,14.488989320907,2.31E-05,123316923874985,32953,8931706,6056
2018-06-18,40481,1464262186.8721,4.91,197595000,24726.5,28.0668619747622,16588,14.3090456858226,2.31E-05,127037781358951,32458,10729781,6167
2018-06-19,44247,1547987688.40039,4.89,198044992,24317.5,20.1587893776595,17566,15.1180729570022,2.31E-05,131203599609432,35540,9504618,6066
2018-06-20,49731,1597440996.00984,4.88,198122371,24886.25,25.3107520619297,22614,15.56871965,0.00021,133816022503489,40694,10263033,6207
2018-06-21,53687,1759488979.6678,4.88,198416033,25022,27.5549821964498,27128,8.9372932015,0.00042,148624897359160,45000,10364161,6243
2018-06-22,52824,1799155667.95486,4.86,198975008,24099,25.2592670802315,26594,8.88748395631256,0.00042,151298583011767,44456,9896301,6011
2018-06-23,48560,1502982425.64619,4.86,200759008,24299,32.6725233446651,23479,14.6548171036,0.00021,145997046312160,41936,11840820,6062
2018-06-24,43745,1520034825.85081,4.84,200951000,24503,16.9292812849168,18187,14.828235091972,2.31E-05,144577973022268,34336,8912849,6112
2018-06-25,50490,1526094806.54545,4.84,201048000,24952.25,22.8305067884945,23467,14.864376,0.00021,155038655670075,41749,10024356,6221
2018-06-26,47312,1620792805.26882,4.84,201540992,24222.5,14.7861258457867,18097,7.98605926050608,2.31E-05,158137569537822,39472,9605720,6041
2018-06-27,52440,1523195775.62289,4.83,201571008,24431,19.7061400508032,27955,14.8883758490748,0.00042,158219335854512,44434,9856878,6095
2018-06-28,46560,1580791301.81568,4.82,201608400,24423,21.3431719633028,19051,14.7650440904371,2.31E-05,158731951686656,38077,12806370,6091
2018-06-29,46193,1497675047.78913,4.81,203176719,24625.25,19.3632251637801,18779,14.5770846402,2.31E-05,159552084193389,37950,13347625,6142
2018-06-30,44687,1573023346.00248,4.8,203584706,24414.5,15.2147286211182,18127,15.3174064772,2.31E-05,165583978930692,36042,14533373,6088
2018-07-01,45158,1655514934.64496,4.79,203869852,24370.25,14.6807258293585,18472,16.1123372774,2.31E-05,160327024653418,36527,13739559,6074
2018-07-02,45734,1642768483.35937,4.79,203880000,24325.5,19.7240702698969,19090,15.9923325700189,2.31E-05,159555297185193,37769,9682286,6065
2018-07-03,46283,1705261312.40729,4.78,204629223,24609.25,23.0768020669058,18772,16.5881012703522,2.31E-05,158441696931852,38112,10480086,6136
2018-07-04,47492,1662939726.16219,4.77,204932000,24218.25,20.3210628924206,19826,16.1805529613821,2.31E-05,162349744239478,39584,9851294,6040
2018-07-05,46092,1730355876.44118,4.77,206268322,24804.75,17.0810517344071,18904,16.81849156185,2.31E-05,165658967591555,38134,9947074,6185
2018-07-06,47833,1793438166.05523,4.74,206919526,24551.25,17.7191469444842,20008,17.4361176816,2.31E-05,171973330573270,39214,12749470,6122
2018-07-07,45817,1892528190.5042,4.73,207971306,24397.25,20.2146434008923,19221,17.12530228,2.31E-05,172785177775037,37688,10817227,6059
2018-07-08,45521,1950457170.12138,4.71,208180743,25031.25,18.3403650190843,19447,16.7796,2.31E-05,174059678656899,37870,9920793,6227
2018-07-09,47301,1886795162.57377,4.71,208797069,24360,16.1300568144518,20002,13.49035954042,2.31E-05,184462317743892,38880,12183678,6076
2018-07-10,48206,1874604475.56975,4.71,209148907,23942.75,18.9510000066025,20360,16.3533884704675,2.31E-05,175855758538278,39703,11350295,5971
2018-07-11,46522,1662751779.37728,4.71,209846000,24565.5,17.3133717145371,19947,16.1475106871377,2.31E-05,172771078849892,38577,9464273,6125
2018-07-12,45691,1694927309.68157,4.69,210024992,24573,21.5080501090183,18914,15.88937528732,2.31E-05,170988869560642,37602,10227540,6127
2018-07-13,48135,1685821339.3186,4.66,210057396,24497,23.0910781407807,20207,8.7159830495,2.31E-05,177769702268223,37782,12879583,6106
2018-07-14,45598,1682765125.36579,4.61,210528000,24155.25,17.6565756871759,18171,9.50559144513137,2.31E-05,173007031781126,35386,12410167,6021
2018-07-15,46668,1696378205.79277,4.6,211464992,24546,20.6865572507242,18161,9.29230448285976,2.31E-05,170818493094700,35740,13525460,6119
2018-07-16,57706,1717724834.00806,4.59,211979008,24183.5,218.863922078888,20069,4.99809609271072,0.00042,170838909254488,38087,21670618,6030
2018-07-17,50737,1795627707.76602,4.56,212580092,24605.75,18.9083562107043,22915,17.4247692476,2.31E-05,167143996975602,41748,12065380,6135
2018-07-18,47935,1848326176.97527,4.54,212643300,24572,18.1462653884629,20405,17.9225621289292,2.31E-05,168686939459281,39023,11629893,6126
2018-07-19,45549,1790081537.86371,4.53,212922000,24491,31.307550368308,19583,17.33988148,2.31E-05,170557781988429,37021,13461106,6103
2018-07-20,53047,1796552483.15731,4.53,212987008,24689.5,24.9670320590492,27726,8.40304484243,0.000137686729362,175370349273378,44582,12471025,6154
2018-07-21,47003,1667063467.18043,4.52,213298598,24218.5,19.3813847233247,22481,8.30402351613117,2.8875E-05,171632802403090,39094,9856289,6038
2018-07-22,42128,1689005940.25558,4.51,213442000,24286.5,18.7472158322279,17873,16.3524055244,2.31E-05,169773296063755,34318,10418868,6053
2018-07-23,44463,1665865445.17141,4.51,213644605,24749,30.7153842156861,18907,16.1264004469562,2.31E-05,173333973668459,35721,16576932,6169
2018-07-24,43768,1661353848.08358,4.48,214075000,24356.5,18.1025806693518,19406,16.0925560024559,2.31E-05,170576669097421,35859,13322208,6070
2018-07-25,44611,1710878172.96,4.47,214750000,24553.5,17.953906725798,19186,16.5563316388806,2.31E-05,174836352618702,36330,13303237,6124
2018-07-26,43919,1704092892.7512,4.44,215528000,24231,25.3532129887635,18969,16.4928487246338,2.625E-05,170496168166914,35434,11655560,6042
2018-07-27,42116,1724344813.66372,4.43,216292812,24453,24.099586964926,18431,16.68,2.31E-05,167494633420705,34051,10159145,6096
2018-07-28,41903,1757664590.73746,4.43,216888000,24431.5,20.0786203254922,17860,16.9930096,2.31E-05,172644337279958,33473,9489005,6092
2018-07-29,85587,1754078357.57303,4.43,217743008,24417.25,17.1312522764601,18336,0,4.25205E-05,171046088122279,34401,16298393,6087
2018-07-30,45767,1750865612.65187,4.42,218125000,24658.5,32.7875358030335,19061,16.9265993246314,2.31E-05,175293445775719,36277,11956243,6148
2018-07-31,46274,1770312952.85714,4.42,218174000,24671,22.8042296766753,19244,17.02445,2.31E-05,178575317313790,38279,10312884,6152
2018-08-01,53416,1678831672.69683,4.4,218190000,24187,35.8028152659647,20997,8.64926409353,0.00042,181170223242596,45314,12880259,6029
2018-08-02,46996,1603076285.4483,4.39,218223238,24173.75,29.1429404079813,20471,15.49,2.31E-05,177913233674936,38995,11231858,6025
2018-08-03,50565,1554736047.00482,4.39,218348000,24719.5,20.7142442868853,22534,15.02,2.31E-05,171751296353132,42059,10224147,6162
2018-08-04,47456,1712034292.8648,4.36,218549539,24800,21.6860725533636,20806,16.5402170244826,3.43783E-05,188592546674142,39178,10166175,6183
2018-08-05,65560,1706094530.37931,4.35,219478810,24772,17.3322381250502,39126,2.45509340929967,2.1E-05,193461082268927,56991,13093319,6174
2018-08-06,55427,1821641003.76206,4.35,220003008,24763.25,21.7228303859624,28098,13.3608,2.31E-05,206801170211815,47051,10685766,6172
2018-08-07,60715,1942431453.76515,4.34,220330000,24504.5,34.7842618120272,28229,18.7611013125,0.00021,225405212727093,48353,13138075,6105
2018-08-08,49664,1796005086.50264,4.33,221006000,23924.5,36.1204751987168,23210,17.3334643746786,0.00021,211699830232426,41015,12362897,5963
2018-08-09,49110,1574217846.5685,4.32,221986000,24286.25,24.4842840385494,21248,13.2153,9.3836E-05,202889888385191,39456,10726322,6051
2018-08-10,47168,1563226816.47273,4.32,222694000,24533,28.7698262213059,20684,15.0736664,2.31E-05,198847960477627,37658,11035446,6115
2018-08-11,45956,1481770518.74849,4.32,222698000,24208,22.9794965632199,20011,14.2839982,2.31E-05,201549505018371,37115,9984514,6033
2018-08-12,42651,1374072904.77273,4.32,222766000,24326.75,21.7116790936896,18738,13.2424590275,2.31E-05,194454407081178,34562,9272748,6058
2018-08-13,44337,1376180712.99503,4.32,223788000,24792.75,27.417104618589,20256,13.2611861782999,2.31E-05,197036251067251,36466,10737069,6181
2018-08-14,48907,1249161181.61158,4.32,224014423,24341.25,40.0368162955277,23596,12.0534832348,0.00042,199339658386898,40317,12985340,6070
2018-08-15,47165,1248682810.63239,4.31,225995008,24513,19.6331003412177,20241,12.0229806171176,0.00021,197629807428114,39242,9734681,6113
2018-08-16,49480,1372644229.79568,4.31,226428873,25057.5,30.6708817401465,22419,13.2308647733813,0.00042,218543072323434,41008,11487758,6250
2018-08-17,51934,1406852883.42087,4.31,226746000,24395,32.1662187824557,26208,13.5625469962014,0.00042,214092742368122,43923,11570713,6082
2018-08-18,47789,1498535499.7046,4.3,226952000,24263.75,22.7259220383037,22829,14.4190394838,0.00021,212243842055053,39162,10169968,6049
2018-08-19,43794,1380878784.22489,4.3,227287641,24425,30.691331798468,20382,13.2758290059,2.31E-05,211664896945005,36023,9364897,6091
2018-08-20,48219,1387243785.90434,4.29,227329229,24545.75,51.298713877402,21263,9.30909396730103,0.00021,209451650432568,39454,15293464,6121
2018-08-21,45908,1288884790.45669,4.29,228007008,24422,24.0008655028213,21119,12.276,0.000105,209672008529485,38248,10243954,6092
2018-08-22,50427,1336062590.91503,4.28,229957883,24410,22.500511144793,26542,12.860296962,0.00042,214144574150611,43085,9730175,6089
2018-08-23,45517,1271317722.75,4.28,230031008,24403.5,26.178560925693,21659,12.2142294716,2.31E-05,206254782941030,37653,10783386,6085
2018-08-24,45381,1302688972.20334,4.28,231594000,24631.25,21.0235954651953,21060,12.513427,2.31E-05,207646157803210,37495,9970063,6145
2018-08-25,44820,1311560270.24701,4.28,232232000,24393.5,20.7656845067688,20509,11.5676943153873,2.31E-05,211253117194870,36087,9524376,6084
2018-08-26,43052,1308550042.3758,4.27,232494721,24709,17.044629235557,19555,12.55375082385,2.31E-05,214340703227292,35143,9103438,6161
2018-08-27,45121,1310883698.52964,4.27,232582000,24265,18.8410724239996,21126,12.5916450205984,6.3E-05,211731665892525,37302,9165357,6050
2018-08-28,49745,1330644837.80874,4.26,232960000,24299,20.3711433532787,22076,12.7180920825,0.00042,208965716514377,41632,9887724,6060
2018-08-29,45048,1374225844.64719,4.25,233146000,24411.5,17.2963181428657,20858,13.1903868103811,0.000105,209858146610476,37580,8975304,6090
2018-08-30,42768,1359983008.45588,4.25,233156992,24485.25,15.4179317979343,19838,13.0508462380495,2.31E-05,209133731082373,35747,8624735,6109
2018-08-31,52893,1346778579.65911,4.24,234214382,24597.25,19.2383601191554,29035,12.9449929648,0.00042,209709277852778,45715,9760750,6137
2018-09-01,44118,1344807246.39939,4.23,235160000,24150.25,15.9462803989343,20989,12.9037766612137,4.20042E-05,208317606029566,37018,8731652,6025
2018-09-02,43167,1381077599.26857,4.21,235592992,24488,14.4394938347821,20065,13.251918035632,2.31E-05,203247586192411,36172,8591073,6109
2018-09-03,46032,1394466378.66003,4.17,236086000,24802.75,17.6945613007728,21621,13.3771115706419,0.000336,220164965786804,38993,9099870,6188
2018-09-04,45512,1468232417.05293,4.17,236249000,24375.75,16.4393947469462,20424,14.0585055424,5.7571E-05,223794903181795,38610,9061147,6081
2018-09-05,45003,1458961535.34399,4.17,237202000,24642.75,16.3231330268097,20954,13.9873024066296,0.00021,222209082525502,38147,8901682,6148
2018-09-06,42626,1238934481.0576,4.16,237372000,24471.5,14.9446199261955,19961,11.8648423663,6.3E-05,225051962564298,35878,8793614,6106
2018-09-07,41875,1249065695.17692,4.16,239530000,24695.5,14.5586983661332,20190,11.9671886061,2.31E-05,234985537656773,35286,8477048,6162
2018-09-08,40809,1221347949.2559,4.13,239663008,24532.5,14.4092160937347,19438,11.689892019,3.43783E-05,238461116199929,34501,8394554,6120
2018-09-09,40190,1149612645.96886,4.13,241580000,24554,12.4759083229306,19192,10.8999,2.31E-05,241213424845523,33799,8247616,6126
